Unnamed: 0,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.compute_distance,session.config.participation_fee,player.id_in_group,player.ip,player.lat,player.long,player.matches,player.sex,player.date,player.marital,player.children,player.children_number,player.children_first_age,player.language,player.language_other,player.zip,player.ethnicity,player.ethnicity_choice,player.ethnicity_choice_other,player.race,player.race_indian_other,player.race_asian_other,player.race_islander_other,player.race_other,player.religion,player.religion_denomination,player.religion_denomination_other,player.home,player.home_other,player.guns,player.place_growing_up,player.highest_degree,player.elementary_secondary_choices,player.elementary_secondary_choices_incomplete_high_school,player.high_school_choices,player.college_choices,player.after_bachelor_choices,player.major_college,player.major_bachelor,player.country_growing_up,player.us_state_grow_up,player.another_country_grow_up,player.us_citizen,player.us_citizen_options,player.work_last_week,player.profession,player.employer,player.work_tasks,player.unemployed_10_years,player.labor_union,player.household_income,player.income_group_placement,player.sixteen_yo_comparison,player.parental_comparison_standards,player.social_class,player.financial_satisfaction,player.importance_democracy,player.american_pride,player.political_party,player.other_political_party,player.politcal_views,player.executive_branch_confidence,player.congress_confidence,player.supreme_court_confidence,player.military_confidence,player.police_confidence,player.banks_confidence,player.unions_confidence,player.public_ed_confidence,player.press_confidence,player.improve_condition_blacks,player.improve_condition_abroad,player.protecting_environment,player.government_redistribution,player.income_tax_level,player.death_penalty,player.affirmative_action,player.sex_before_marriage,player.same_sex_relations,player.abortion,player.people_helpful,player.people_take_advantage_of_you,player.people_trustworthy,player.payoff,group.id_in_subsession,subsession.round_number,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,player.city,player.state,player.state_short
601,1,2et04j9t,,0,8,7,outro,End,2019-11-16 22:56:24.491598+00:00,1,A3KF******4SP7,3KXI**********************X42P,0,1.25,r82kj4ch,20191116-1800,,3WPCIUYH1ALYEMVD6YR1ZAN78P6DT6,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,75.161.202.189,35.11,-106.62,,male,04/20/1984,never,0,,,english,,87111,1,mexican,,white,,,,,0,,,one family detached,,0,large city,college or some college,,,,bachelors degree,,Media Arts,,usa,NM,,1,born usa,full time work,Art Director,private business,0.7777777777777779,0,1,0.833333333333333,0.444444444444444,0.5,0.25,working class,0.5,0.8888888888888891,0.666666666666667,democrat,,0.166666666666667,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.166666666666667,0.5,0,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albuquerque,New Mexico,NM
602,16,df81pxy4,,0,8,7,outro,End,2019-11-09 20:18:49.810182+00:00,1,A2TV******ATE6,37ZH**********************K73V,0,1.25,69j3kgeb,20191109-1400,,3566S7OX5DWHOTIUD245TCUGTP0173,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,16,75.167.178.36,33.38,-111.51,,male,03/05/1992,never,0,,,english,,85119,0,,,white,,,,,0,,,one family detached,,0,medium city,high school graduate,,,high school diploma,,,,,usa,AZ,,1,born usa,full time work,retail,private business,0.222222222222222,1,0,0.708333333333333,0.444444444444444,0.5,0.5,working class,0.5,0.444444444444444,0.666666666666667,republican,,0.666666666666667,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0,0.666666666666667,1.0,1.0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apache Junction,Arizona,AZ
603,1,xpd7g5ao,,0,8,7,outro,End,2019-11-13 18:56:30.589430+00:00,1,A1JV******THUB,3907**********************9P2N,0,1.25,89r4sqa7,20191113-1400,,3S8APUMBJXWVGKFSXIV6NGK6ES8BF5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,75.167.52.127,33.45,-112.06,,male,04/06/1992,never,0,,,english,,85001,0,,,white,,,,,0,,,one family detached,,0,large city,college or some college,,,,associates degree,,Business,,usa,AZ,,1,born usa,housework,,,,1,0,0.75,0.555555555555556,0.5,0.75,middle class,0.0,1.0,0.333333333333333,democrat,,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0,0.666666666666667,1.0,1.0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix,Arizona,AZ
604,4,v7v2r4la,,0,8,7,outro,End,2019-11-09 13:46:36.477360+00:00,1,A1S3******Y9GL,320D**********************WGJO,0,1.25,5h1wrw67,20191109-0800,,3MGHRFQY2L20WOTD4SQ5SKV3SWZY0U,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,75.170.75.83,36.05,-76.59999999999998,,male,01/13/1990,never,0,,,english,,27932,0,,,white,,,,,0,,,five or more apartments,,0,small town,beyond bachelors,,,,,masters degree,,History and Social Sciences; Curriculum and Instruction Secondary Social Studies,usa,NC,,1,born usa,full time work,Social studies teacher,government employer,0.8888888888888891,1,0,0.708333333333333,0.333333333333333,0.5,0.25,middle class,0.0,1.0,0.666666666666667,democrat,,0.166666666666667,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.833333333333333,0.0,1,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edenton,North Carolina,NC
605,4,435ziwb4,,0,8,7,outro,End,2019-11-14 02:57:48.749636+00:00,1,A1FV******QYO8,34QN**********************480N,0,1.25,783ft3q9,20191113-2200,,3WUVMVA7OBGW2R10SGPHVXGI8G4AZM,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,75.172.177.211,47.68,-122.38,,female,02/22/1966,married,1,2.0,27.0,english,,98117,0,,,white,,,,,0,,,one family detached,,0,large city,college or some college,,,,"more than 1 year college, no degree",,English,,another country,,GB,0,,full time work,Editor,self employed,1.0,0,0,0.791666666666667,0.333333333333333,0.5,0.5,working class,0.5,1.0,0.333333333333333,democrat,,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0,1.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,Washington,WA
606,3,0vxfkwa7,,0,8,7,outro,End,2019-11-12 21:29:09.013272+00:00,1,A2IN******M92F,3VD8**********************QCOU,0,1.25,puiw71nk,20191112-1600,,3P7RGTLO6EQ1DW2ESFM78IS5353AK7,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,3,75.173.67.160,30.69,-92.28,,male,03/13/1988,married,1,2.0,21.0,english,,70586,0,,,white,,,,,0,,,mobile home,,0,open country,high school graduate,,,GED,,,,,usa,LA,,1,born usa,full time work,eCommerce Business Owner,self employed,0.8888888888888891,0,0,0.708333333333333,0.333333333333333,0.0,0.75,working class,0.5,1.0,0.666666666666667,independent,,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.833333333333333,0.5,0,0.666666666666667,1.0,1.0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ville Platte,Louisiana,LA
607,6,avyydiii,,0,8,7,outro,End,2019-11-09 17:09:01.365489+00:00,1,AL2J*****8Z2H,369J**********************R6GP,0,1.25,kixfy4zr,20191109-1200,,371DNNCG44FMXRZMPQGLDI96WSV8T4,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,6,75.191.15.75,36.29,-76.22,,male,02/19/1997,never,0,,,english,,27909,0,,,white,,,,,0,,,one family detached,,1,open country,college or some college,,,,less than 1 year college,,information tech,,usa,NC,,1,born usa,full time work,Creative,self employed,0.333333333333333,1,0,0.916666666666667,0.666666666666667,0.5,0.5,working class,0.0,1.0,0.666666666666667,independent,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.666666666666667,0.5,0,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elizabeth City,North Carolina,NC
608,6,94z6nzc7,,0,8,7,outro,End,2019-11-11 17:37:01.744221+00:00,1,AUFO*****BK37,3KKG**********************H49A,0,1.25,qkno6n9u,20191111-1200,,3FO95NVK5CDR0W13ZZHVUU8PK22SRA,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,6,75.4.216.39,33.95,-84.54000000000002,,female,02/25/1982,never,0,,,english,,30062,0,,,white,,,,,0,,,one family detached,,0,suburb,college or some college,,,,bachelors degree,,Sociology,,usa,GA,,1,born usa,full time work,Sales,private business,0.0,1,0,0.5,0.333333333333333,0.5,0.25,working class,0.0,1.0,0.333333333333333,democrat,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marietta,Georgia,GA
609,11,ym7hsr37,,0,8,7,outro,End,2019-11-10 23:52:41.114865+00:00,1,AO33*****KZX9,37TR**********************5JBF,0,1.25,jwz3tjh8,20191110-1800,,3TZDZ3Y0JSJL2C6NSZ2P78LMOFW91V,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,75.43.39.143,37.29,-120.48,,male,01/10/1968,never,0,,,english,,95340,0,,,korean,,,,,0,,,five or more apartments,,0,medium city,beyond bachelors,,,,,doctorate,,"biochem, music",usa,NM,,1,born usa,part time work,biotech research consulting,government employer,0.8888888888888891,0,0,0.583333333333333,0.222222222222222,0.5,0.25,working class,0.0,1.0,0.666666666666667,independent,,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1,0.333333333333333,1.0,0.666666666666667,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merced,California,CA
610,2,br47liif,,0,8,7,outro,End,2019-11-11 04:58:55.255125+00:00,1,A1K4******CIWA,3GFK**********************XW5T,0,1.25,pov9xrq5,20191111-0000,,371QPA24C214MRF1Q576Y8MYIMZT1F,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,75.54.118.10,33.95,-118.29,,female,03/07/1968,married,0,,,english,,90044,0,,,black,,,,,0,,,one family detached,,0,medium city,beyond bachelors,,,,,masters degree,,"Business, Statistics",usa,CA,,1,born usa,full time work,Designer,self employed,0.555555555555556,0,0,0.666666666666667,0.333333333333333,0.75,0.0,middle class,0.0,1.0,0.666666666666667,independent,,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0,1.0,0.666666666666667,0.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,California,CA
611,1,wsyvlwou,,0,8,7,outro,End,2019-11-08 15:41:03.752447+00:00,1,A2P0******MYJL,3GDT**********************A8MS,0,1.25,rfssdtom,20191108-1000,,36FFXPMST91ZDAV7WDOSWLWI03RHOT,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,75.65.38.225,35.1,-90.0,,male,04/02/1987,married,1,2.0,29.0,english,,38133,0,,,white,,,,,0,,,one family detached,,0,suburb,college or some college,,,,bachelors degree,,business management,,usa,CA,,1,born usa,full time work,construction,private business,0.666666666666667,0,0,0.75,0.444444444444444,0.75,0.25,working class,0.5,0.111111111111111,0.666666666666667,republican,,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.666666666666667,0.333333333333333,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memphis,Tennessee,TN
612,10,e9gtzg4j,,0,8,7,outro,End,2019-11-12 17:11:19.743889+00:00,1,AA5O*****FYES,30BX**********************8WH9,0,1.25,cdn8n8pe,20191112-1200,,3EFNPKWBMS1ZGLWPF7XF2QZQJXY30R,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,10,75.65.38.225,35.1,-90.0,,female,04/22/1978,married,1,2.0,25.0,english,,38133,0,,,white,,,,,0,,,one family detached,,0,small town,college or some college,,,,bachelors degree,,Journalism,,usa,AR,,1,born usa,full time work,Administrative Assistant,private business,1.0,0,0,0.75,0.222222222222222,0.5,0.0,working class,0.0,1.0,0.666666666666667,independent,,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.833333333333333,1.0,0,0.333333333333333,1.0,1.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memphis,Tennessee,TN
613,3,zgdyczfj,,0,8,7,outro,End,2019-11-11 19:02:35.281544+00:00,1,AQ2Z*****U8H6,3T3I**********************PTQ4,0,1.25,8gn1u6v6,20191111-1400,,3TRB893CSJNES88XVLP80ZYMVFN7GF,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,3,75.70.105.217,38.86,-104.76,,male,06/10/1991,married,0,,,english,,80907,0,,,vietnamese,,,,,0,,,less than five apartment,,0,large city,college or some college,,,,"more than 1 year college, no degree",,Information Technology,,usa,CA,,1,born usa,full time work,Information Technology,government employer,0.7777777777777779,1,0,0.625,0.7777777777777779,0.25,0.25,lower class,0.0,0.7777777777777779,1.0,no preference,,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.833333333333333,0.5,1,0.0,1.0,1.0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colorado Springs,Colorado,CO
614,4,z1n24g51,,0,8,7,outro,End,2019-11-14 13:01:56.149378+00:00,1,A1XA******H6S5,3RU7**********************4SPZ,0,1.25,dgxphipk,20191114-0800,,36KM3FWE3RPHH4XCHJ05F7B6P1J07X,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,75.71.97.193,40.42,-104.74,,female,12/15/1981,married,1,2.0,30.0,english,,80634,0,,,white,,,,,0,,,one family detached,,1,farm,college or some college,,,,bachelors degree,,Sociology,,usa,IN,,1,born usa,part time work,Data and Research Freelancer,self employed,0.8888888888888891,1,0,0.833333333333333,0.555555555555556,0.75,0.5,middle class,0.0,1.0,0.666666666666667,democrat,,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greeley,Colorado,CO
615,1,rrzbt76w,,0,8,7,outro,End,2019-11-09 15:21:21.454607+00:00,1,A3I1******H8KY,3QRY**********************ETNL,0,1.25,vfko1mta,20191109-1000,,3UY4PIS8QRY6REAHT9LUP9G6T42N1X,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,75.81.192.154,41.47,-81.67,,male,04/28/1961,never,0,,,english,,44102,0,,,white,,,,,0,,,five or more apartments,,0,open country,high school graduate,,,high school diploma,,,,,usa,OH,,1,born usa,part time work,MTurk,self employed,0.8888888888888891,1,0,0.4583333333333329,0.222222222222222,0.5,0.5,lower class,0.0,1.0,0.0,democrat,,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland,Ohio,OH
616,15,7y54dn8t,,0,8,7,outro,End,2019-11-08 21:40:39.661042+00:00,1,A1KX******7504,3HHR**********************RO90,0,1.25,8n9hg2i4,20191108-1600,,3WRAAIUSBJC7XW1LRY1WYC07ZC9AXJ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,15,75.86.24.233,43.06,-87.95999999999998,,male,10/10/1992,married,1,1.0,19.0,english,,53209,0,,,chinese,,,,,1,roman catholic,,one family detached,,0,large city,college or some college,,,,bachelors degree,,Coding,,usa,WI,,1,born usa,full time work,Recruiting,private business,1.0,0,0,0.666666666666667,0.222222222222222,0.25,0.75,working class,0.0,1.0,1.0,democrat,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,Wisconsin,WI
617,4,vw9e81k0,,0,8,7,outro,End,2019-11-12 07:05:20.772661+00:00,1,APKF*****J6NZ,3LBX**********************09XF,0,1.25,oocue4ra,20191112-0200,,37AQKJ12TX15VBRASORG4E5TA71TT3,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,4,75.87.194.162,44.26,-88.39,,male,03/31/1992,never,0,,,english,,54914,0,,,white,,,,,0,,,one family detached,,0,medium city,college or some college,,,,associates degree,,IT Computer Support,,usa,WI,,1,born usa,part time work,Data Entry Executive,self employed,0.222222222222222,0,0,0.708333333333333,0.555555555555556,0.5,0.5,working class,0.5,0.7777777777777779,0.666666666666667,independent,,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.666666666666667,0.5,1,0.333333333333333,1.0,1.0,1,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appleton,Wisconsin,WI
618,5,kwfyrknp,,0,8,7,outro,End,2019-11-09 21:02:31.201802+00:00,1,A6TS*****3GG3,36NE**********************NMW7,0,1.25,s4u9h8b1,20191109-1600,,3EKTG13IZUGDZ3TLAIODW90KMK2LM6,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,75.90.71.118,30.99,-95.03,,male,12/17/1959,never,0,,,english,,75865,0,,,white,,,,,0,,,one family detached,,1,farm,college or some college,,,,bachelors degree,,agriculture business,,usa,TX,,1,born usa,full time work,manager,private business,0.555555555555556,0,0,0.833333333333333,0.444444444444444,0.25,1.0,middle class,1.0,1.0,0.666666666666667,democrat,,0.166666666666667,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.833333333333333,0.5,1,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodlake,Texas,TX
619,6,lvwvks4j,,0,8,7,outro,End,2019-11-12 23:06:11.009277+00:00,1,A2TC******NWSS,3RAN**********************PBUA,0,1.25,7rkljsaz,20191112-1800,,302OLP89DZKJUYQQ0259KZFXYWWCAY,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,6,76.101.207.238,26.14,-81.79000000000002,,male,06/25/1960,never,1,1.0,43.0,english,,34119,0,,,white,,,,,1,roman catholic,,one family attached,,0,large city,beyond bachelors,,,,,masters degree,,Civil engineering,another country,,ES,1,naturalized us citizen,part time work,Information Technology,self employed,1.0,0,0,0.625,0.444444444444444,0.5,0.5,middle class,1.0,1.0,1.0,independent,,0.166666666666667,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0,0.666666666666667,1.0,1.0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naples,Florida,FL
620,10,p6rh3af7,,0,8,7,outro,End,2019-11-10 19:00:59.062594+00:00,1,A17W******TW9U,32Q9**********************CEK3,0,1.25,4okg6tpv,20191110-1400,,3X4Q1O9UBHZ2KLPVJ42G587OM0H7O3,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,10,76.104.104.130,37.26,-77.39,,female,11/24/1948,married,1,3.0,25.0,english,,23834,0,,,white,,,,,1,protestant,,one family detached,,0,medium city,college or some college,,,,associates degree,,accounting,,usa,VA,,1,born usa,part time work,clerical,self employed,0.7777777777777779,0,0,0.833333333333333,0.555555555555556,0.5,0.75,middle class,0.5,1.0,0.666666666666667,democrat,,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.166666666666667,0.5,0,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colonial Heights,Virginia,VA
621,13,cr81evfb,,0,8,7,outro,End,2019-11-12 23:40:17.218376+00:00,1,A1JV******CK0G,3TXW**********************19SI,0,1.25,7rkljsaz,20191112-1800,,302OLP89DZKJUYQQ0259KZFXYWWCAY,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,13,76.106.227.192,30.16,-81.7,,female,11/01/1978,married,1,3.0,26.0,english,,32073,0,,,white,,,,,0,,,one family detached,,0,open country,high school graduate,,,high school diploma,,,,,usa,CA,,1,born usa,full time work,mturk,self employed,1.0,0,0,0.708333333333333,0.222222222222222,0.25,0.5,working class,0.0,1.0,0.666666666666667,democrat,,0.166666666666667,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0,1.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange Park,Florida,FL
622,16,tjnziy52,,0,8,7,outro,End,2019-11-09 04:29:00.030598+00:00,1,A2UP******92NV,3Y4W**********************SVDH,0,1.25,2rirzdsj,20191108-2200,,3CZH926SICRJP7UNNS1DXKT0RW84EZ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,16,76.109.190.164,25.77,-80.2,,male,02/03/1983,never,0,,,english,,33156,0,,,black,,,,,0,,,five or more apartments,,0,medium city,college or some college,,,,"more than 1 year college, no degree",,Computer science,,usa,FL,,1,born usa,part time work,receiving clerk,private business,0.0,1,0,0.5416666666666671,0.222222222222222,0.25,0.25,working class,0.0,1.0,0.333333333333333,democrat,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0,0.333333333333333,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,Florida,FL
623,7,8n4i5q0i,,0,8,7,outro,End,2019-11-12 21:34:09.058975+00:00,1,A1RA*****KLCQ,3YDG**********************584A,0,1.25,puiw71nk,20191112-1600,,3P7RGTLO6EQ1DW2ESFM78IS5353AK7,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,7,76.117.182.123,40.81,-74.18000000000002,,female,01/01/1987,never,0,,,english,,7003,1,cuban,,asian indian,,,,,1,protestant,,one family detached,,0,large city,college or some college,,,,bachelors degree,,business,,usa,NY,,1,born usa,full time work,project manager,private business,0.7777777777777779,1,0,0.833333333333333,0.555555555555556,0.75,0.25,middle class,0.0,0.8888888888888891,0.666666666666667,democrat,,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.833333333333333,0.5,1,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bloomfield,New Jersey,NJ
624,8,453xkww0,,0,8,7,outro,End,2019-11-09 19:13:31.084082+00:00,1,AS1N*****PCBF,3EKV**********************N2D8,0,1.25,69j3kgeb,20191109-1400,,3566S7OX5DWHOTIUD245TCUGTP0173,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,8,76.121.67.110,47.6,-122.32,,female,12/23/1978,married,0,,,english,,98104,0,,,white,,,,,0,,,five or more apartments,,0,small town,college or some college,,,,bachelors degree,,business administration,,usa,IL,,1,born usa,full time work,Retail Manager,private business,0.444444444444444,0,0,1.0,0.444444444444444,0.5,0.0,working class,0.0,0.666666666666667,0.333333333333333,democrat,,0.166666666666667,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0,0.333333333333333,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,Washington,WA
625,7,lbhdg1xi,,0,8,7,outro,End,2019-11-11 15:08:44.401350+00:00,1,A2Z7******5OOI,3TK8**********************XVP7,0,1.25,0fmhktmc,20191111-1000,,3D3B8GE8924OJ4PPD1DF843KRWM9PL,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,7,76.125.244.14,40.31,-79.54000000000002,,female,02/01/1994,married,0,,,english,,15601,0,,,white,,,,,1,roman catholic,,one family detached,,1,suburb,12th grade no degree,,,,,,,,usa,PA,,1,born usa,full time work,warehouse worker,private business,0.222222222222222,0,0,0.75,0.444444444444444,0.5,0.75,middle class,0.5,0.8888888888888891,1.0,democrat,,0.166666666666667,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0,0.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensburg,Pennsylvania,PA
626,2,mgq827gh,,0,8,7,outro,End,2019-11-08 17:03:00.615405+00:00,1,AW0X*****P7XD,3E13**********************4I1O,0,1.25,6pkzn4ss,20191108-1200,,3CMIQF80GN3M1XO6F7PSOZ2S6QU6QQ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,76.126.20.11,37.37,-121.86,,male,10/07/1989,never,0,,,vietnamese,,95133,0,,,vietnamese,,,,,1,roman catholic,,five or more apartments,,0,large city,college or some college,,,,"more than 1 year college, no degree",,computer science,,usa,CA,,1,naturalized us citizen,part time work,Self-employed,self employed,0.8888888888888891,1,0,0.0416666666666667,0.0,0.25,0.5,lower class,0.0,0.8888888888888891,0.666666666666667,democrat,,0.333333333333333,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.166666666666667,0.5,0,0.333333333333333,0.333333333333333,0.0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Jose,California,CA
